	genome	module	module_name	steps	steps_present	step_coverage	ko_count	kos_present	genes_present
19476	MAG16	M00782	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin	8	0	0.0	0		
19477	MAG16	M00783	Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C	6	0	0.0	0		
19478	MAG16	M00784	Elloramycin biosynthesis, 8-demethyltetracenomycin C => elloramycin A	5	0	0.0	0		
19479	MAG16	M00785	Cycloserine biosynthesis, arginine/serine => cycloserine	4	0	0.0	0		
19480	MAG16	M00786	Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A	9	0	0.0	0		
19481	MAG16	M00787	Bacilysin biosynthesis, prephenate => bacilysin	6	0	0.0	0		
19482	MAG16	M00788	Terpentecin biosynthesis, GGAP => terpentecin	2	0	0.0	0		
19483	MAG16	M00789	Rebeccamycin biosynthesis, tryptophan => rebeccamycin	6	0	0.0	0		
19484	MAG16	M00790	Pyrrolnitrin biosynthesis, tryptophan => pyrrolnitrin	4	0	0.0	0		
19485	MAG16	M00793	dTDP-L-rhamnose biosynthesis	4	4	1.0	4	K00067,K00973,K01710,K01790	MAG16_MAG16_26_46,MAG16_MAG16_26_47,MAG16_MAG16_26_48,MAG16_MAG16_33_75
19486	MAG16	M00794	dTDP-6-deoxy-D-allose biosynthesis	2	0	0.0	0		
19487	MAG16	M00795	dTDP-beta-L-noviose biosynthesis	3	0	0.0	0		
19488	MAG16	M00796	dTDP-D-mycaminose biosynthesis	3	0	0.0	0		
19489	MAG16	M00797	dTDP-D-desosamine biosynthesis	4	0	0.0	0		
19490	MAG16	M00798	dTDP-L-mycarose biosynthesis	5	0	0.0	0		
19491	MAG16	M00799	dTDP-L-oleandrose biosynthesis	5	0	0.0	0		
19492	MAG16	M00800	dTDP-L-megosamine biosynthesis	5	0	0.0	0		
19493	MAG16	M00801	dTDP-L-olivose biosynthesis	4	0	0.0	0		
19494	MAG16	M00802	dTDP-D-forosamine biosynthesis	5	0	0.0	0		
19495	MAG16	M00803	dTDP-D-angolosamine biosynthesis	4	0	0.0	0		
19496	MAG16	M00804	Complete nitrification, comammox, ammonia => nitrite => nitrate	3	0	0.0	0		
19497	MAG16	M00805	Staurosporine biosynthesis, tryptophan => staurosporine	7	0	0.0	0		
19498	MAG16	M00808	Violacein biosynthesis, tryptophan => violacein	4	0	0.0	0		
19499	MAG16	M00810	Nicotine degradation, pyridine pathway, nicotine => 2,6-dihydroxypyridine/succinate semialdehyde	5	0	0.0	0		
19500	MAG16	M00811	Nicotine degradation, pyrrolidine pathway, nicotine => succinate semialdehyde	4	0	0.0	0		
19501	MAG16	M00814	Acarbose biosynthesis, sedoheptulopyranose-7P => acarbose	8	0	0.0	0		
19502	MAG16	M00815	Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A	9	0	0.0	0		
19503	MAG16	M00819	Pentalenolactone biosynthesis, farnesyl-PP => pentalenolactone	8	0	0.0	0		
19504	MAG16	M00823	Chlortetracycline biosynthesis, pretetramide => chlortetracycline	8	0	0.0	0		
19505	MAG16	M00824	9-membered enediyne core biosynthesis, malonyl-CoA => 3-hydroxyhexadeca-4,6,8,10,12,14-hexaenoyl-ACP => 9-membered enediyne core	2	0	0.0	0		
19506	MAG16	M00825	10-membered enediyne core biosynthesis, malonyl-CoA => 3-hydroxyhexadeca-4,6,8,10,12,14-hexaenoyl-ACP => 10-membered enediyne core	2	0	0.0	0		
19507	MAG16	M00826	C-1027 benzoxazolinate moiety biosynthesis, chorismate => benzoxazolinyl-CoA	6	0	0.0	0		
19508	MAG16	M00827	C-1027 beta-amino acid moiety biosynthesis, tyrosine => 3-chloro-4,5-dihydroxy-beta-phenylalanyl-PCP	5	0	0.0	0		
19509	MAG16	M00828	Maduropeptin beta-hydroxy acid moiety biosynthesis, tyrosine => 3-(4-hydroxyphenyl)-3-oxopropanoyl-PCP	3	0	0.0	0		
19510	MAG16	M00829	3,6-Dimethylsalicylyl-CoA biosynthesis, malonyl-CoA => 6-methylsalicylate => 3,6-dimethylsalicylyl-CoA	3	0	0.0	0		
19511	MAG16	M00830	Neocarzinostatin naphthoate moiety biosynthesis, malonyl-CoA => 2-hydroxy-5-methyl-1-naphthoate => 2-hydroxy-7-methoxy-5-methyl-1-naphthoyl-CoA	4	0	0.0	0		
19512	MAG16	M00831	Kedarcidin 2-hydroxynaphthoate moiety biosynthesis, malonyl-CoA => 3,6,8-trihydroxy-2-naphthoate => 3-hydroxy-7,8-dimethoxy-6-isopropoxy-2-naphthoyl-CoA	5	0	0.0	0		
19513	MAG16	M00832	Kedarcidin 2-aza-3-chloro-beta-tyrosine moiety biosynthesis, azatyrosine => 2-aza-3-chloro-beta-tyrosyl-PCP	4	0	0.0	0		
19514	MAG16	M00833	Calicheamicin biosynthesis, calicheamicinone => calicheamicin	5	0	0.0	0		
19515	MAG16	M00834	Calicheamicin orsellinate moiety biosynthesis, malonyl-CoA => orsellinate-ACP => 5-iodo-2,3-dimethoxyorsellinate-ACP	5	0	0.0	0		
19516	MAG16	M00835	Pyocyanine biosynthesis, chorismate => pyocyanine	7	0	0.0	0		
19517	MAG16	M00836	Coenzyme F430 biosynthesis, sirohydrochlorin => coenzyme F430	4	0	0.0	0		
19518	MAG16	M00837	Prodigiosin biosynthesis, L-proline => prodigiosin	1	0	0.0	0		
19519	MAG16	M00838	Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin	1	0	0.0	0		
19520	MAG16	M00840	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF	7	2	0.2857142857142857	2	K00287,K01633	MAG16_MAG16_13_16,MAG16_MAG16_4_13
19521	MAG16	M00841	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF	6	4	0.6666666666666666	4	K00796,K00950,K01495,K11754	MAG16_MAG16_27_87,MAG16_MAG16_33_24,MAG16_MAG16_33_27,MAG16_MAG16_33_60
19522	MAG16	M00842	Tetrahydrobiopterin biosynthesis, GTP => BH4	3	2	0.6666666666666666	2	K01495,K01737	MAG16_MAG16_25_186,MAG16_MAG16_33_27
19523	MAG16	M00843	L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4	3	2	0.6666666666666666	2	K01495,K01737	MAG16_MAG16_25_186,MAG16_MAG16_33_27
19524	MAG16	M00844	Arginine biosynthesis, ornithine => arginine	3	3	1.0	3	K00611,K01755,K01940	MAG16_MAG16_35_7,MAG16_MAG16_35_8,MAG16_MAG16_35_9
19525	MAG16	M00845	Arginine biosynthesis, glutamate => acetylcitrulline => arginine	7	4	0.5714285714285714	4	K00145,K00821,K01755,K01940	MAG16_MAG16_30_20,MAG16_MAG16_31_7,MAG16_MAG16_35_7,MAG16_MAG16_35_8
19526	MAG16	M00846	Siroheme biosynthesis, glutamate => siroheme	7	1	0.14285714285714285	1	K01885	MAG16_MAG16_21_38
19527	MAG16	M00847	Heme biosynthesis, archaea, siroheme => heme	3	0	0.0	0		
19528	MAG16	M00848	Aurachin biosynthesis, anthranilate => aurachin A	8	1	0.125	1	K02078	MAG16_MAG16_25_152
19529	MAG16	M00849	C5 isoprenoid biosynthesis, mevalonate pathway, archaea	6	0	0.0	0		
19530	MAG16	M00850	Vibrio cholerae pathogenicity signature, cholera toxins	6	0	0.0	0		
19531	MAG16	M00851	Carbapenem resistance	1	0	0.0	0		
19532	MAG16	M00852	Vibrio cholerae pathogenicity signature, toxin coregulated pilus	14	0	0.0	0		
19533	MAG16	M00853	ETEC pathogenicity signature, colonization factors	5	0	0.0	0		
19534	MAG16	M00854	Glycogen biosynthesis, glucose-1P => glycogen/starch	2	2	1.0	3	K00700,K00703,K00975	MAG16_MAG16_18_49,MAG16_MAG16_27_102,MAG16_MAG16_37_33,MAG16_MAG16_37_34
19535	MAG16	M00855	Glycogen degradation, glycogen => glucose-6P	3	3	1.0	3	K00688,K00705,K01835	MAG16_MAG16_23_29,MAG16_MAG16_27_101,MAG16_MAG16_27_20,MAG16_MAG16_36_131
19536	MAG16	M00856	Salmonella enterica pathogenicity signature, typhoid toxin	4	0	0.0	0		
19537	MAG16	M00857	Salmonella enterica pathogenicity signature, Vi antigen	7	0	0.0	0		
19538	MAG16	M00859	Bacillus anthracis pathogenicity signature, anthrax toxin	3	0	0.0	0		
19539	MAG16	M00860	Bacillus anthracis pathogenicity signature, polyglutamic acid capsule biosynthesis	7	0	0.0	0		
19540	MAG16	M00861	beta-Oxidation, peroxisome, VLCFA	3	0	0.0	0		
19541	MAG16	M00862	beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA	3	0	0.0	0		
19542	MAG16	M00866	KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type	9	7	0.7777777777777778	7	K00677,K00748,K00912,K02517,K02527,K02535,K02536	MAG16_MAG16_16_35,MAG16_MAG16_18_109,MAG16_MAG16_18_111,MAG16_MAG16_18_112,MAG16_MAG16_33_82,MAG16_MAG16_35_43,MAG16_MAG16_37_58
19543	MAG16	M00867	KDO2-lipid A modification pathway	5	1	0.2	1	K03760	MAG16_MAG16_34_21
19544	MAG16	M00868	Heme biosynthesis, animals and fungi, glycine => heme	8	0	0.0	0		
19545	MAG16	M00872	O-glycan biosynthesis, mannose type (core M3)	5	0	0.0	0		
19546	MAG16	M00873	Fatty acid biosynthesis in mitochondria, animals	6	2	0.3333333333333333	2	K00645,K09458	MAG16_MAG16_25_150,MAG16_MAG16_25_153
19547	MAG16	M00874	Fatty acid biosynthesis in mitochondria, fungi	6	3	0.5	3	K00059,K00645,K09458	MAG16_MAG16_25_150,MAG16_MAG16_25_151,MAG16_MAG16_25_153,MAG16_MAG16_25_98
19548	MAG16	M00875	Staphyloferrin B biosynthesis, L-serine => staphyloferrin B	7	0	0.0	0		
19549	MAG16	M00876	Staphyloferrin A biosynthesis, L-ornithine => staphyloferrin A	3	0	0.0	0		
19550	MAG16	M00877	Kanosamine biosynthesis  glucose 6-phosphate => kanosamine	3	0	0.0	0		
19551	MAG82	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	9	8	0.8888888888888888	9	K00134,K00850,K00873,K00927,K01624,K01689,K01803,K01810,K01834	MAG82_MAG82_10_13,MAG82_MAG82_13_27,MAG82_MAG82_14_31,MAG82_MAG82_16_86,MAG82_MAG82_21_84,MAG82_MAG82_21_85,MAG82_MAG82_32_149,MAG82_MAG82_32_25,MAG82_MAG82_4_72
19552	MAG82	M00002	Glycolysis, core module involving three-carbon compounds	5	5	1.0	6	K00134,K00873,K00927,K01689,K01803,K01834	MAG82_MAG82_10_13,MAG82_MAG82_13_27,MAG82_MAG82_16_86,MAG82_MAG82_21_85,MAG82_MAG82_32_149,MAG82_MAG82_4_72
19553	MAG82	M00003	Gluconeogenesis, oxaloacetate => fructose-6P	7	7	1.0	8	K00134,K00927,K01610,K01624,K01689,K01803,K01834,K03841	MAG82_MAG82_10_13,MAG82_MAG82_13_27,MAG82_MAG82_14_77,MAG82_MAG82_16_86,MAG82_MAG82_21_84,MAG82_MAG82_21_85,MAG82_MAG82_32_149,MAG82_MAG82_4_79
19554	MAG82	M00004	Pentose phosphate pathway (Pentose phosphate cycle)	7	7	1.0	8	K00033,K00036,K00615,K00616,K01057,K01783,K01807,K01810	MAG82_MAG82_14_31,MAG82_MAG82_21_117,MAG82_MAG82_4_61,MAG82_MAG82_5_16,MAG82_MAG82_5_60,MAG82_MAG82_5_61,MAG82_MAG82_5_66,MAG82_MAG82_5_79
19555	MAG82	M00005	PRPP biosynthesis, ribose 5P => PRPP	1	1	1.0	1	K00948	MAG82_MAG82_11_33
19556	MAG82	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P	2	2	1.0	3	K00033,K00036,K01057	MAG82_MAG82_5_60,MAG82_MAG82_5_61,MAG82_MAG82_5_66
19557	MAG82	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P	4	4	1.0	4	K00615,K00616,K01783,K01807	MAG82_MAG82_21_117,MAG82_MAG82_4_61,MAG82_MAG82_5_16,MAG82_MAG82_5_79
19558	MAG82	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	4	3	0.75	3	K00036,K01057,K01625	MAG82_MAG82_14_43,MAG82_MAG82_5_60,MAG82_MAG82_5_61
19559	MAG82	M00009	Citrate cycle (TCA cycle, Krebs cycle)	8	5	0.625	11	K00116,K00164,K00244,K00245,K00246,K00247,K00382,K00658,K01679,K01902,K01903	MAG82_MAG82_11_37,MAG82_MAG82_14_42,MAG82_MAG82_32_107,MAG82_MAG82_32_108,MAG82_MAG82_33_1,MAG82_MAG82_33_2,MAG82_MAG82_33_3,MAG82_MAG82_33_4,MAG82_MAG82_33_9,MAG82_MAG82_9_43,MAG82_MAG82_9_44
19560	MAG82	M00010	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	3	0	0.0	0		
19561	MAG82	M00011	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	5	5	1.0	11	K00116,K00164,K00244,K00245,K00246,K00247,K00382,K00658,K01679,K01902,K01903	MAG82_MAG82_11_37,MAG82_MAG82_14_42,MAG82_MAG82_32_107,MAG82_MAG82_32_108,MAG82_MAG82_33_1,MAG82_MAG82_33_2,MAG82_MAG82_33_3,MAG82_MAG82_33_4,MAG82_MAG82_33_9,MAG82_MAG82_9_43,MAG82_MAG82_9_44
19562	MAG82	M00012	Glyoxylate cycle	5	0	0.0	0		
19563	MAG82	M00013	Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA	5	0	0.0	0		
19564	MAG82	M00014	Glucuronate pathway (uronate pathway)	8	0	0.0	0		
19565	MAG82	M00015	Proline biosynthesis, glutamate => proline	2	2	1.0	3	K00147,K00286,K00931	MAG82_MAG82_16_134,MAG82_MAG82_16_139,MAG82_MAG82_34_11
19566	MAG82	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	9	9	1.0	10	K00133,K00215,K00674,K00821,K00928,K01439,K01586,K01714,K01778,K12524	MAG82_MAG82_10_56,MAG82_MAG82_1_29,MAG82_MAG82_25_32,MAG82_MAG82_28_8,MAG82_MAG82_30_16,MAG82_MAG82_32_129,MAG82_MAG82_33_7,MAG82_MAG82_36_31,MAG82_MAG82_4_101,MAG82_MAG82_5_73
19567	MAG82	M00017	Methionine biosynthesis, apartate => homoserine => methionine	7	5	0.7142857142857143	5	K00133,K00549,K00928,K01760,K12524	MAG82_MAG82_15_29,MAG82_MAG82_1_29,MAG82_MAG82_23_2,MAG82_MAG82_28_8,MAG82_MAG82_32_118,MAG82_MAG82_4_17,MAG82_MAG82_5_73
19568	MAG82	M00018	Threonine biosynthesis, aspartate => homoserine => threonine	5	5	1.0	5	K00133,K00872,K00928,K01733,K12524	MAG82_MAG82_1_29,MAG82_MAG82_1_30,MAG82_MAG82_28_8,MAG82_MAG82_34_29,MAG82_MAG82_5_73
19569	MAG82	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	4	4	1.0	6	K00053,K00826,K01652,K01653,K01687,K11258	MAG82_MAG82_10_14,MAG82_MAG82_14_114,MAG82_MAG82_14_115,MAG82_MAG82_16_41,MAG82_MAG82_21_123,MAG82_MAG82_4_5,MAG82_MAG82_4_6
19570	MAG82	M00020	Serine biosynthesis, glycerate-3P => serine	3	3	1.0	3	K00058,K00831,K01079	MAG82_MAG82_15_48,MAG82_MAG82_1_57,MAG82_MAG82_21_118
19571	MAG82	M00021	Cysteine biosynthesis, serine => cysteine	2	2	1.0	2	K00640,K01738	MAG82_MAG82_16_55,MAG82_MAG82_21_4,MAG82_MAG82_34_14
19572	MAG82	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	4	4	1.0	7	K00014,K00800,K00891,K01626,K01735,K01736,K03786	MAG82_MAG82_14_30,MAG82_MAG82_1_83,MAG82_MAG82_1_84,MAG82_MAG82_25_34,MAG82_MAG82_27_43,MAG82_MAG82_27_44,MAG82_MAG82_36_15,MAG82_MAG82_4_95
19573	MAG82	M00023	Tryptophan biosynthesis, chorismate => tryptophan	3	3	1.0	6	K00766,K01657,K01658,K01695,K01696,K13498	MAG82_MAG82_13_1,MAG82_MAG82_13_2,MAG82_MAG82_14_126,MAG82_MAG82_32_40,MAG82_MAG82_4_47,MAG82_MAG82_4_48
19574	MAG82	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine	2	1	0.5	2	K14170,K14187	MAG82_MAG82_4_99,MAG82_MAG82_6_10
19575	MAG82	M00025	Tyrosine biosynthesis, chorismate => tyrosine	2	1	0.5	2	K14170,K14187	MAG82_MAG82_4_99,MAG82_MAG82_6_10
19576	MAG82	M00026	Histidine biosynthesis, PRPP => histidine	6	1	0.16666666666666666	1	K00817	MAG82_MAG82_32_50
19577	MAG82	M00027	GABA (gamma-Aminobutyrate) shunt	3	0	0.0	0		
19578	MAG82	M00028	Ornithine biosynthesis, glutamate => ornithine	4	4	1.0	5	K00145,K00821,K00930,K01438,K14682	MAG82_MAG82_32_129,MAG82_MAG82_32_130,MAG82_MAG82_32_131,MAG82_MAG82_32_28,MAG82_MAG82_4_100
19579	MAG82	M00029	Urea cycle	5	3	0.6	3	K00611,K01755,K01940	MAG82_MAG82_16_158,MAG82_MAG82_21_88,MAG82_MAG82_6_34
19580	MAG82	M00030	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine	8	0	0.0	0		
19581	MAG82	M00031	Lysine biosynthesis, mediated by LysW, 2-aminoadipate => lysine	5	0	0.0	0		
19582	MAG82	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA	6	1	0.16666666666666666	2	K00382,K00658	MAG82_MAG82_11_37,MAG82_MAG82_9_44
19583	MAG82	M00033	Ectoine biosynthesis, aspartate => ectoine	5	3	0.6	3	K00133,K00836,K00928	MAG82_MAG82_23_17,MAG82_MAG82_28_8,MAG82_MAG82_5_73
19584	MAG82	M00034	Methionine salvage pathway	8	2	0.25	2	K00789,K01243	MAG82_MAG82_11_11,MAG82_MAG82_21_32
19585	MAG82	M00035	Methionine degradation	4	2	0.5	2	K00558,K00789	MAG82_MAG82_11_11,MAG82_MAG82_30_66
19586	MAG82	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA	6	2	0.3333333333333333	2	K00382,K00826	MAG82_MAG82_10_14,MAG82_MAG82_11_37
19587	MAG82	M00037	Melatonin biosynthesis, tryptophan => serotonin => melatonin	4	0	0.0	0		
19588	MAG82	M00038	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate	7	0	0.0	0		
19589	MAG82	M00039	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol	10	0	0.0	0		
19590	MAG82	M00040	Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine	2	0	0.0	0		
19591	MAG82	M00042	Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline	4	0	0.0	0		
19592	MAG82	M00043	Thyroid hormone biosynthesis, tyrosine => triiodothyronine/thyroxine	1	0	0.0	0		
19593	MAG82	M00044	Tyrosine degradation, tyrosine => homogentisate	5	0	0.0	0		
19594	MAG82	M00045	Histidine degradation, histidine => N-formiminoglutamate => glutamate	4	0	0.0	0		
19595	MAG82	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate	3	0	0.0	0		
19596	MAG82	M00047	Creatine pathway	3	0	0.0	0		
19597	MAG82	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP	8	8	1.0	11	K00602,K00764,K01588,K01589,K01756,K01923,K01933,K01945,K01952,K08289,K11175	MAG82_MAG82_16_146,MAG82_MAG82_16_147,MAG82_MAG82_16_50,MAG82_MAG82_19_19,MAG82_MAG82_27_39,MAG82_MAG82_27_41,MAG82_MAG82_35_23,MAG82_MAG82_4_52,MAG82_MAG82_4_53,MAG82_MAG82_5_20,MAG82_MAG82_5_44
19598	MAG82	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	4	4	1.0	5	K00873,K00939,K00940,K01756,K01939	MAG82_MAG82_16_146,MAG82_MAG82_1_33,MAG82_MAG82_1_4,MAG82_MAG82_4_72,MAG82_MAG82_5_22
19599	MAG82	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP	4	4	1.0	5	K00088,K00873,K00940,K00942,K01951	MAG82_MAG82_1_33,MAG82_MAG82_32_165,MAG82_MAG82_36_1,MAG82_MAG82_36_3,MAG82_MAG82_4_72
19600	MAG82	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP	3	2	0.6666666666666666	3	K00254,K00762,K01591	MAG82_MAG82_11_34,MAG82_MAG82_27_56,MAG82_MAG82_4_18
19601	MAG82	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP	3	3	1.0	3	K00940,K00945,K01937	MAG82_MAG82_14_125,MAG82_MAG82_1_33,MAG82_MAG82_27_61
19602	MAG82	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	8	8	1.0	7	K00525,K00560,K00940,K00943,K01494,K01520,K21636	MAG82_MAG82_16_16,MAG82_MAG82_16_74,MAG82_MAG82_19_22,MAG82_MAG82_1_33,MAG82_MAG82_32_11,MAG82_MAG82_34_6,MAG82_MAG82_35_10
19603	MAG82	M00055	N-glycan precursor biosynthesis	13	0	0.0	0		
19604	MAG82	M00056	O-glycan biosynthesis, mucin type core	4	0	0.0	0		
19605	MAG82	M00057	Glycosaminoglycan biosynthesis, linkage tetrasaccharide	4	0	0.0	0		
19606	MAG82	M00058	Glycosaminoglycan biosynthesis, chondroitin sulfate backbone	2	0	0.0	0		
19607	MAG82	M00059	Glycosaminoglycan biosynthesis, heparan sulfate backbone	5	0	0.0	0		
19608	MAG82	M00060	KDO2-lipid A biosynthesis, Raetz pathway, LpxL-LpxM type	9	9	1.0	9	K00677,K00748,K00912,K02517,K02527,K02535,K02536,K02560,K03269	MAG82_MAG82_10_50,MAG82_MAG82_14_113,MAG82_MAG82_16_24,MAG82_MAG82_16_5,MAG82_MAG82_1_19,MAG82_MAG82_1_21,MAG82_MAG82_21_110,MAG82_MAG82_4_32,MAG82_MAG82_8_7
19609	MAG82	M00061	D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P	5	1	0.2	1	K01625	MAG82_MAG82_14_43
19610	MAG82	M00063	CMP-KDO biosynthesis	4	4	1.0	4	K00979,K01627,K03270,K06041	MAG82_MAG82_16_143,MAG82_MAG82_34_12,MAG82_MAG82_4_86,MAG82_MAG82_5_76
19611	MAG82	M00064	ADP-L-glycero-D-manno-heptose biosynthesis	5	5	1.0	4	K03271,K03272,K03273,K03274	MAG82_MAG82_13_18,MAG82_MAG82_15_32,MAG82_MAG82_32_44,MAG82_MAG82_33_10
19612	MAG82	M00065	GPI-anchor biosynthesis, core oligosaccharide	8	0	0.0	0		
19613	MAG82	M00066	Lactosylceramide biosynthesis	2	0	0.0	0		
19614	MAG82	M00067	Sulfoglycolipids biosynthesis, ceramide/1-alkyl-2-acylglycerol => sulfatide/seminolipid	2	0	0.0	0		
19615	MAG82	M00068	Glycosphingolipid biosynthesis, globo-series, LacCer => Gb4Cer	2	0	0.0	0		
19616	MAG82	M00069	Glycosphingolipid biosynthesis, ganglio series, LacCer => GT3	2	0	0.0	0		
19617	MAG82	M00070	Glycosphingolipid biosynthesis, lacto-series, LacCer => Lc4Cer	2	0	0.0	0		
19618	MAG82	M00071	Glycosphingolipid biosynthesis, neolacto-series, LacCer => nLc4Cer	2	0	0.0	0		
19619	MAG82	M00072	N-glycosylation by oligosaccharyltransferase	1	0	0.0	0		
19620	MAG82	M00073	N-glycan precursor trimming	3	0	0.0	0		
19621	MAG82	M00074	N-glycan biosynthesis, high-mannose type	6	0	0.0	0		
19622	MAG82	M00075	N-glycan biosynthesis, complex type	3	0	0.0	0		
19623	MAG82	M00076	Dermatan sulfate degradation	6	0	0.0	0		
19624	MAG82	M00077	Chondroitin sulfate degradation	4	0	0.0	0		
19625	MAG82	M00078	Heparan sulfate degradation	9	0	0.0	0		
19626	MAG82	M00079	Keratan sulfate degradation	5	0	0.0	0		
19627	MAG82	M00081	Pectin degradation	3	0	0.0	0		
19628	MAG82	M00082	Fatty acid biosynthesis, initiation	2	2	1.0	6	K00645,K00648,K01961,K01962,K01963,K02160	MAG82_MAG82_10_79,MAG82_MAG82_10_80,MAG82_MAG82_19_3,MAG82_MAG82_21_165,MAG82_MAG82_21_48,MAG82_MAG82_21_73
19629	MAG82	M00083	Fatty acid biosynthesis, elongation	1	1	1.0	5	K00059,K00208,K00647,K01716,K02372	MAG82_MAG82_10_69,MAG82_MAG82_16_48,MAG82_MAG82_1_20,MAG82_MAG82_21_74,MAG82_MAG82_8_27
19630	MAG82	M00085	Fatty acid elongation in mitochondria	3	0	0.0	0		
19631	MAG82	M00086	beta-Oxidation, acyl-CoA synthesis	1	1	1.0	1	K01897	MAG82_MAG82_32_83,MAG82_MAG82_9_19
19632	MAG82	M00087	beta-Oxidation	3	0	0.0	0		
19633	MAG82	M00088	Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone	1	0	0.0	0		
19634	MAG82	M00089	Triacylglycerol biosynthesis	4	2	0.5	4	K00631,K00655,K03621,K08591	MAG82_MAG82_13_22,MAG82_MAG82_16_8,MAG82_MAG82_21_164,MAG82_MAG82_21_50
19635	MAG82	M00090	Phosphatidylcholine (PC) biosynthesis, choline => PC	3	0	0.0	0		
19636	MAG82	M00091	Phosphatidylcholine (PC) biosynthesis, PE => PC	1	0	0.0	0		
19637	MAG82	M00092	Phosphatidylethanolamine (PE) biosynthesis, ethanolamine => PE	3	0	0.0	0		
19638	MAG82	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE	3	3	1.0	3	K00981,K00998,K01613	MAG82_MAG82_10_93,MAG82_MAG82_1_15,MAG82_MAG82_31_5
19639	MAG82	M00094	Ceramide biosynthesis	4	0	0.0	0		
19640	MAG82	M00095	C5 isoprenoid biosynthesis, mevalonate pathway	7	0	0.0	0		
19641	MAG82	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway	8	7	0.875	7	K00099,K00919,K00991,K01662,K01770,K03526,K03527	MAG82_MAG82_11_32,MAG82_MAG82_16_145,MAG82_MAG82_1_53,MAG82_MAG82_35_14,MAG82_MAG82_4_103,MAG82_MAG82_4_76,MAG82_MAG82_4_77
19642	MAG82	M00097	beta-Carotene biosynthesis, GGAP => beta-carotene	6	0	0.0	0		
19643	MAG82	M00098	Acylglycerol degradation	2	0	0.0	0		
19644	MAG82	M00099	Sphingosine biosynthesis	5	0	0.0	0		
19645	MAG82	M00100	Sphingosine degradation	2	0	0.0	0		
19646	MAG82	M00101	Cholesterol biosynthesis, squalene 2,3-epoxide => cholesterol	10	0	0.0	0		
19647	MAG82	M00102	Ergocalciferol biosynthesis	5	0	0.0	0		
19648	MAG82	M00103	Cholecalciferol biosynthesis	2	0	0.0	0		
19649	MAG82	M00104	Bile acid biosynthesis, cholesterol => cholate/chenodeoxycholate	12	0	0.0	0		
19650	MAG82	M00106	Conjugated bile acid biosynthesis, cholate => taurocholate/glycocholate	2	0	0.0	0		
19651	MAG82	M00107	Steroid hormone biosynthesis, cholesterol => prognenolone => progesterone	2	0	0.0	0		
19652	MAG82	M00108	C21-Steroid hormone biosynthesis, progesterone => corticosterone/aldosterone	3	0	0.0	0		
19653	MAG82	M00109	C21-Steroid hormone biosynthesis, progesterone => cortisol/cortisone	4	0	0.0	0		
