	genome	module	module_name	steps	steps_present	step_coverage	ko_count	kos_present	genes_present
396	MAG28	M00875	Staphyloferrin B biosynthesis, L-serine => staphyloferrin B	7	0	0.0	0		
397	MAG28	M00876	Staphyloferrin A biosynthesis, L-ornithine => staphyloferrin A	3	0	0.0	0		
398	MAG28	M00877	Kanosamine biosynthesis  glucose 6-phosphate => kanosamine	3	0	0.0	0		
399	MAG20	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	9	6	0.6666666666666666	8	K00134,K00845,K00850,K00873,K00927,K01803,K15633,K15635	MAG20_MAG20_10_4,MAG20_MAG20_10_5,MAG20_MAG20_10_6,MAG20_MAG20_25_3,MAG20_MAG20_39_12,MAG20_MAG20_4_7,MAG20_MAG20_78_3,MAG20_MAG20_84_5
400	MAG20	M00002	Glycolysis, core module involving three-carbon compounds	5	4	0.8	6	K00134,K00873,K00927,K01803,K15633,K15635	MAG20_MAG20_10_4,MAG20_MAG20_10_5,MAG20_MAG20_10_6,MAG20_MAG20_25_3,MAG20_MAG20_4_7,MAG20_MAG20_78_3
401	MAG20	M00003	Gluconeogenesis, oxaloacetate => fructose-6P	7	5	0.7142857142857143	6	K00134,K00927,K01596,K01803,K15633,K15635	MAG20_MAG20_10_4,MAG20_MAG20_10_5,MAG20_MAG20_10_6,MAG20_MAG20_10_9,MAG20_MAG20_25_3,MAG20_MAG20_78_3
402	MAG20	M00004	Pentose phosphate pathway (Pentose phosphate cycle)	7	3	0.42857142857142855	3	K00615,K01783,K01808	MAG20_MAG20_1_19,MAG20_MAG20_1_34,MAG20_MAG20_1_35,MAG20_MAG20_4_4,MAG20_MAG20_4_5,MAG20_MAG20_70_3
403	MAG20	M00005	PRPP biosynthesis, ribose 5P => PRPP	1	0	0.0	0		
404	MAG20	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P	2	0	0.0	0		
405	MAG20	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P	4	3	0.75	3	K00615,K01783,K01808	MAG20_MAG20_1_19,MAG20_MAG20_1_34,MAG20_MAG20_1_35,MAG20_MAG20_4_4,MAG20_MAG20_4_5,MAG20_MAG20_70_3
406	MAG20	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	4	1	0.25	1	K01625	MAG20_MAG20_90_5
407	MAG20	M00009	Citrate cycle (TCA cycle, Krebs cycle)	8	1	0.125	1	K01679	MAG20_MAG20_41_11
408	MAG20	M00010	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	3	0	0.0	0		
409	MAG20	M00011	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	5	1	0.2	1	K01679	MAG20_MAG20_41_11
410	MAG20	M00012	Glyoxylate cycle	5	0	0.0	0		
411	MAG20	M00013	Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA	5	0	0.0	0		
412	MAG20	M00014	Glucuronate pathway (uronate pathway)	8	1	0.125	1	K00012	MAG20_MAG20_48_6
413	MAG20	M00015	Proline biosynthesis, glutamate => proline	2	2	1.0	3	K00147,K00286,K00931	MAG20_MAG20_24_2,MAG20_MAG20_24_3,MAG20_MAG20_45_12
414	MAG20	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	9	7	0.7777777777777778	7	K00133,K00215,K00821,K00928,K01586,K01714,K01778	MAG20_MAG20_30_3,MAG20_MAG20_50_4,MAG20_MAG20_54_2,MAG20_MAG20_5_4,MAG20_MAG20_82_4,MAG20_MAG20_82_5,MAG20_MAG20_82_6
415	MAG20	M00017	Methionine biosynthesis, apartate => homoserine => methionine	7	5	0.7142857142857143	5	K00003,K00133,K00548,K00651,K00928	MAG20_MAG20_15_5,MAG20_MAG20_30_3,MAG20_MAG20_30_4,MAG20_MAG20_82_4,MAG20_MAG20_93_1
416	MAG20	M00018	Threonine biosynthesis, aspartate => homoserine => threonine	5	4	0.8	4	K00003,K00133,K00928,K01733	MAG20_MAG20_30_3,MAG20_MAG20_30_4,MAG20_MAG20_61_1,MAG20_MAG20_82_4
417	MAG20	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	4	3	0.75	4	K00053,K00826,K01652,K01653	MAG20_MAG20_1_6,MAG20_MAG20_23_8,MAG20_MAG20_46_7,MAG20_MAG20_46_8
418	MAG20	M00020	Serine biosynthesis, glycerate-3P => serine	3	1	0.3333333333333333	1	K00831	MAG20_MAG20_167_2
419	MAG20	M00021	Cysteine biosynthesis, serine => cysteine	2	1	0.5	1	K00640	MAG20_MAG20_101_3
420	MAG20	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	4	4	1.0	5	K00800,K01626,K01735,K01736,K03786	MAG20_MAG20_24_8,MAG20_MAG20_2_31,MAG20_MAG20_8_11,MAG20_MAG20_8_12,MAG20_MAG20_8_13
421	MAG20	M00023	Tryptophan biosynthesis, chorismate => tryptophan	3	3	1.0	7	K00766,K01609,K01657,K01658,K01695,K01696,K01817	MAG20_MAG20_33_10,MAG20_MAG20_33_11,MAG20_MAG20_33_5,MAG20_MAG20_33_6,MAG20_MAG20_33_7,MAG20_MAG20_33_8,MAG20_MAG20_33_9
422	MAG20	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine	2	1	0.5	2	K06209,K14170	MAG20_MAG20_30_5,MAG20_MAG20_8_14
423	MAG20	M00025	Tyrosine biosynthesis, chorismate => tyrosine	2	1	0.5	2	K06209,K14170	MAG20_MAG20_30_5,MAG20_MAG20_8_14
424	MAG20	M00026	Histidine biosynthesis, PRPP => histidine	6	6	1.0	8	K00013,K00817,K01496,K01693,K01814,K02500,K02501,K02502	MAG20_MAG20_179_1,MAG20_MAG20_179_2,MAG20_MAG20_184_5,MAG20_MAG20_32_2,MAG20_MAG20_32_3,MAG20_MAG20_32_6,MAG20_MAG20_32_7,MAG20_MAG20_32_8
425	MAG20	M00027	GABA (gamma-Aminobutyrate) shunt	3	0	0.0	0		
426	MAG20	M00028	Ornithine biosynthesis, glutamate => ornithine	4	4	1.0	4	K00145,K00620,K00821,K00930	MAG20_MAG20_5_1,MAG20_MAG20_5_2,MAG20_MAG20_5_3,MAG20_MAG20_5_4
427	MAG20	M00029	Urea cycle	5	3	0.6	3	K00611,K01755,K01940	MAG20_MAG20_5_5,MAG20_MAG20_8_3,MAG20_MAG20_8_4
428	MAG20	M00030	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine	8	0	0.0	0		
429	MAG20	M00031	Lysine biosynthesis, mediated by LysW, 2-aminoadipate => lysine	5	0	0.0	0		
430	MAG20	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA	6	0	0.0	0		
431	MAG20	M00033	Ectoine biosynthesis, aspartate => ectoine	5	2	0.4	2	K00133,K00928	MAG20_MAG20_30_3,MAG20_MAG20_82_4
432	MAG20	M00034	Methionine salvage pathway	8	3	0.375	3	K00789,K01243,K08963	MAG20_MAG20_136_5,MAG20_MAG20_42_6,MAG20_MAG20_5_10
433	MAG20	M00035	Methionine degradation	4	2	0.5	2	K00558,K00789	MAG20_MAG20_141_2,MAG20_MAG20_19_2,MAG20_MAG20_42_6
434	MAG20	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA	6	1	0.16666666666666666	1	K00826	MAG20_MAG20_1_6
435	MAG20	M00037	Melatonin biosynthesis, tryptophan => serotonin => melatonin	4	0	0.0	0		
436	MAG20	M00038	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate	7	0	0.0	0		
437	MAG20	M00039	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol	10	0	0.0	0		
438	MAG20	M00040	Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine	2	0	0.0	0		
439	MAG20	M00042	Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline	4	0	0.0	0		
440	MAG20	M00043	Thyroid hormone biosynthesis, tyrosine => triiodothyronine/thyroxine	1	0	0.0	0		
441	MAG20	M00044	Tyrosine degradation, tyrosine => homogentisate	5	0	0.0	0		
442	MAG20	M00045	Histidine degradation, histidine => N-formiminoglutamate => glutamate	4	0	0.0	0		
443	MAG20	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate	3	0	0.0	0		
444	MAG20	M00047	Creatine pathway	3	0	0.0	0		
445	MAG20	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP	8	8	1.0	9	K00602,K00764,K01756,K01923,K01933,K01945,K01952,K11175,K11176	MAG20_MAG20_130_1,MAG20_MAG20_20_7,MAG20_MAG20_25_2,MAG20_MAG20_49_1,MAG20_MAG20_49_2,MAG20_MAG20_49_3,MAG20_MAG20_49_5,MAG20_MAG20_51_1,MAG20_MAG20_54_4,MAG20_MAG20_54_5
446	MAG20	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	4	4	1.0	4	K00873,K00939,K01756,K01939	MAG20_MAG20_193_1,MAG20_MAG20_4_7,MAG20_MAG20_53_7,MAG20_MAG20_54_5
447	MAG20	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP	4	4	1.0	4	K00088,K00873,K00942,K01951	MAG20_MAG20_2_6,MAG20_MAG20_4_7,MAG20_MAG20_6_19,MAG20_MAG20_99_1
448	MAG20	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP	3	3	1.0	8	K00609,K00610,K00762,K01465,K01591,K01955,K01956,K17828	MAG20_MAG20_5_15,MAG20_MAG20_5_16,MAG20_MAG20_5_17,MAG20_MAG20_5_18,MAG20_MAG20_5_19,MAG20_MAG20_5_22,MAG20_MAG20_5_23,MAG20_MAG20_5_24,MAG20_MAG20_5_6,MAG20_MAG20_5_7
449	MAG20	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP	3	2	0.6666666666666666	2	K00945,K01937	MAG20_MAG20_22_3,MAG20_MAG20_29_4
450	MAG20	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	8	3	0.375	3	K00560,K01520,K21636	MAG20_MAG20_1_40,MAG20_MAG20_24_12,MAG20_MAG20_4_9
451	MAG20	M00055	N-glycan precursor biosynthesis	13	0	0.0	0		
452	MAG20	M00056	O-glycan biosynthesis, mucin type core	4	0	0.0	0		
453	MAG20	M00057	Glycosaminoglycan biosynthesis, linkage tetrasaccharide	4	0	0.0	0		
454	MAG20	M00058	Glycosaminoglycan biosynthesis, chondroitin sulfate backbone	2	0	0.0	0		
455	MAG20	M00059	Glycosaminoglycan biosynthesis, heparan sulfate backbone	5	0	0.0	0		
456	MAG20	M00060	KDO2-lipid A biosynthesis, Raetz pathway, LpxL-LpxM type	9	0	0.0	0		
457	MAG20	M00061	D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P	5	4	0.8	4	K00874,K01625,K01686,K01812	MAG20_MAG20_3_8,MAG20_MAG20_3_9,MAG20_MAG20_90_5,MAG20_MAG20_90_6,MAG20_MAG20_90_7
458	MAG20	M00063	CMP-KDO biosynthesis	4	0	0.0	0		
459	MAG20	M00064	ADP-L-glycero-D-manno-heptose biosynthesis	5	0	0.0	0		
460	MAG20	M00065	GPI-anchor biosynthesis, core oligosaccharide	8	0	0.0	0		
461	MAG20	M00066	Lactosylceramide biosynthesis	2	0	0.0	0		
462	MAG20	M00067	Sulfoglycolipids biosynthesis, ceramide/1-alkyl-2-acylglycerol => sulfatide/seminolipid	2	0	0.0	0		
463	MAG20	M00068	Glycosphingolipid biosynthesis, globo-series, LacCer => Gb4Cer	2	0	0.0	0		
464	MAG20	M00069	Glycosphingolipid biosynthesis, ganglio series, LacCer => GT3	2	0	0.0	0		
465	MAG20	M00070	Glycosphingolipid biosynthesis, lacto-series, LacCer => Lc4Cer	2	0	0.0	0		
466	MAG20	M00071	Glycosphingolipid biosynthesis, neolacto-series, LacCer => nLc4Cer	2	0	0.0	0		
467	MAG20	M00072	N-glycosylation by oligosaccharyltransferase	1	0	0.0	0		
468	MAG20	M00073	N-glycan precursor trimming	3	0	0.0	0		
469	MAG20	M00074	N-glycan biosynthesis, high-mannose type	6	0	0.0	0		
470	MAG20	M00075	N-glycan biosynthesis, complex type	3	0	0.0	0		
471	MAG20	M00076	Dermatan sulfate degradation	6	0	0.0	0		
472	MAG20	M00077	Chondroitin sulfate degradation	4	0	0.0	0		
473	MAG20	M00078	Heparan sulfate degradation	9	0	0.0	0		
474	MAG20	M00079	Keratan sulfate degradation	5	1	0.2	1	K12373	MAG20_MAG20_123_2
475	MAG20	M00081	Pectin degradation	3	0	0.0	0		
476	MAG20	M00082	Fatty acid biosynthesis, initiation	2	0	0.0	0		
477	MAG20	M00083	Fatty acid biosynthesis, elongation	1	0	0.0	0		
478	MAG20	M00085	Fatty acid elongation in mitochondria	3	0	0.0	0		
479	MAG20	M00086	beta-Oxidation, acyl-CoA synthesis	1	0	0.0	0		
480	MAG20	M00087	beta-Oxidation	3	0	0.0	0		
481	MAG20	M00088	Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone	1	0	0.0	0		
482	MAG20	M00089	Triacylglycerol biosynthesis	4	2	0.5	3	K00655,K03621,K08591	MAG20_MAG20_126_6,MAG20_MAG20_22_4,MAG20_MAG20_4_18
483	MAG20	M00090	Phosphatidylcholine (PC) biosynthesis, choline => PC	3	0	0.0	0		
484	MAG20	M00091	Phosphatidylcholine (PC) biosynthesis, PE => PC	1	0	0.0	0		
485	MAG20	M00092	Phosphatidylethanolamine (PE) biosynthesis, ethanolamine => PE	3	0	0.0	0		
486	MAG20	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE	3	1	0.3333333333333333	1	K00981	MAG20_MAG20_114_4
487	MAG20	M00094	Ceramide biosynthesis	4	0	0.0	0		
488	MAG20	M00095	C5 isoprenoid biosynthesis, mevalonate pathway	7	0	0.0	0		
489	MAG20	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway	8	6	0.75	6	K00099,K00919,K00991,K01662,K01770,K03526	MAG20_MAG20_114_5,MAG20_MAG20_134_1,MAG20_MAG20_211_1,MAG20_MAG20_22_11,MAG20_MAG20_22_12,MAG20_MAG20_27_10,MAG20_MAG20_8_9
490	MAG20	M00097	beta-Carotene biosynthesis, GGAP => beta-carotene	6	0	0.0	0		
491	MAG20	M00098	Acylglycerol degradation	2	0	0.0	0		
492	MAG20	M00099	Sphingosine biosynthesis	5	0	0.0	0		
493	MAG20	M00100	Sphingosine degradation	2	0	0.0	0		
494	MAG20	M00101	Cholesterol biosynthesis, squalene 2,3-epoxide => cholesterol	10	0	0.0	0		
495	MAG20	M00102	Ergocalciferol biosynthesis	5	0	0.0	0		
496	MAG20	M00103	Cholecalciferol biosynthesis	2	0	0.0	0		
497	MAG20	M00104	Bile acid biosynthesis, cholesterol => cholate/chenodeoxycholate	12	0	0.0	0		
498	MAG20	M00106	Conjugated bile acid biosynthesis, cholate => taurocholate/glycocholate	2	0	0.0	0		
499	MAG20	M00107	Steroid hormone biosynthesis, cholesterol => prognenolone => progesterone	2	0	0.0	0		
500	MAG20	M00108	C21-Steroid hormone biosynthesis, progesterone => corticosterone/aldosterone	3	0	0.0	0		
501	MAG20	M00109	C21-Steroid hormone biosynthesis, progesterone => cortisol/cortisone	4	0	0.0	0		
502	MAG20	M00110	C19/C18-Steroid hormone biosynthesis, pregnenolone => androstenedione => estrone	3	0	0.0	0		
503	MAG20	M00112	Tocopherol/tocotorienol biosynthesis	4	0	0.0	0		
504	MAG20	M00113	Jasmonic acid biosynthesis	8	0	0.0	0		
505	MAG20	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate	7	0	0.0	0		
506	MAG20	M00115	NAD biosynthesis, aspartate => NAD	5	5	1.0	5	K00278,K00767,K00969,K01950,K03517	MAG20_MAG20_196_1,MAG20_MAG20_35_3,MAG20_MAG20_35_4,MAG20_MAG20_35_5,MAG20_MAG20_4_25,MAG20_MAG20_68_3
507	MAG20	M00116	Menaquinone biosynthesis, chorismate => menaquinol	6	0	0.0	0		
508	MAG20	M00117	Ubiquinone biosynthesis, prokaryotes, chorismate => ubiquinone	9	0	0.0	0		
509	MAG20	M00118	Glutathione biosynthesis, glutamate => glutathione	2	0	0.0	0		
510	MAG20	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate	1	1	1.0	1	K01918	MAG20_MAG20_38_12
511	MAG20	M00120	Coenzyme A biosynthesis, pantothenate => CoA	3	2	0.6666666666666666	2	K03525,K13038	MAG20_MAG20_34_1,MAG20_MAG20_38_10,MAG20_MAG20_38_9
512	MAG20	M00121	Heme biosynthesis, plants and bacteria, glutamate => heme	10	3	0.3	3	K01845,K01885,K02495	MAG20_MAG20_102_4,MAG20_MAG20_155_1,MAG20_MAG20_32_14,MAG20_MAG20_4_3,MAG20_MAG20_58_6
513	MAG20	M00122	Cobalamin biosynthesis, cobinamide => cobalamin	1	0	0.0	0		
514	MAG20	M00123	Biotin biosynthesis, pimeloyl-ACP/CoA => biotin	3	1	0.3333333333333333	1	K01012	MAG20_MAG20_52_2
515	MAG20	M00124	Pyridoxal biosynthesis, erythrose-4P => pyridoxal-5P	6	1	0.16666666666666666	1	K00831	MAG20_MAG20_167_2
516	MAG20	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD	3	1	0.3333333333333333	1	K11753	MAG20_MAG20_69_9
517	MAG20	M00126	Tetrahydrofolate biosynthesis, GTP => THF	5	3	0.6	4	K00287,K01495,K11754,K22391	MAG20_MAG20_22_9,MAG20_MAG20_4_10,MAG20_MAG20_76_7,MAG20_MAG20_93_5
518	MAG20	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P	2	0	0.0	0		
519	MAG20	M00128	Ubiquinone biosynthesis, eukaryotes, 4-hydroxybenzoate => ubiquinone	6	0	0.0	0		
520	MAG20	M00129	Ascorbate biosynthesis, animals, glucose-1P => ascorbate	7	2	0.2857142857142857	2	K00012,K00963	MAG20_MAG20_103_4,MAG20_MAG20_48_6
521	MAG20	M00130	Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4	4	0	0.0	0		
522	MAG20	M00131	Inositol phosphate metabolism, Ins(1,3,4,5)P4 => Ins(1,3,4)P3 => myo-inositol	4	0	0.0	0		
523	MAG20	M00132	Inositol phosphate metabolism, Ins(1,3,4)P3 => phytate	3	0	0.0	0		
524	MAG20	M00133	Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine	1	0	0.0	0		
525	MAG20	M00134	Polyamine biosynthesis, arginine => ornithine => putrescine	2	0	0.0	0		
526	MAG20	M00135	GABA biosynthesis, eukaryotes, putrescine => GABA	3	0	0.0	0		
527	MAG20	M00136	GABA biosynthesis, prokaryotes, putrescine => GABA	4	0	0.0	0		
528	MAG20	M00137	Flavanone biosynthesis, phenylalanine => naringenin	5	0	0.0	0		
529	MAG20	M00138	Flavonoid biosynthesis, naringenin => pelargonidin	3	0	0.0	0		
530	MAG20	M00140	C1-unit interconversion, prokaryotes	3	3	1.0	3	K00600,K01491,K01938	MAG20_MAG20_128_1,MAG20_MAG20_12_7,MAG20_MAG20_70_6
531	MAG20	M00141	C1-unit interconversion, eukaryotes	2	1	0.5	1	K00600	MAG20_MAG20_128_1
532	MAG20	M00142	NADH:ubiquinone oxidoreductase, mitochondria	1	0	0.0	0		
533	MAG20	M00143	NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria	1	0	0.0	0		
534	MAG20	M00144	NADH:quinone oxidoreductase, prokaryotes	1	0	0.0	0		
535	MAG20	M00145	NAD(P)H:quinone oxidoreductase, chloroplasts and cyanobacteria	1	0	0.0	0		
536	MAG20	M00146	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex	1	0	0.0	0		
537	MAG20	M00147	NADH dehydrogenase (ubiquinone) 1 beta subcomplex	1	0	0.0	0		
538	MAG20	M00148	Succinate dehydrogenase (ubiquinone)	1	0	0.0	0		
539	MAG20	M00149	Succinate dehydrogenase, prokaryotes	1	0	0.0	0		
540	MAG20	M00150	Fumarate reductase, prokaryotes	1	0	0.0	0		
541	MAG20	M00151	Cytochrome bc1 complex respiratory unit	1	0	0.0	0		
542	MAG20	M00152	Cytochrome bc1 complex	1	0	0.0	0		
543	MAG20	M00153	Cytochrome bd ubiquinol oxidase	1	0	0.0	0		
544	MAG20	M00154	Cytochrome c oxidase	1	0	0.0	0		
545	MAG20	M00155	Cytochrome c oxidase, prokaryotes	1	0	0.0	0		
546	MAG20	M00156	Cytochrome c oxidase, cbb3-type	1	0	0.0	0		
547	MAG20	M00157	F-type ATPase, prokaryotes and chloroplasts	1	1	1.0	6	K02109,K02110,K02111,K02112,K02114,K02115	MAG20_MAG20_38_1,MAG20_MAG20_38_2,MAG20_MAG20_38_3,MAG20_MAG20_38_4,MAG20_MAG20_38_5,MAG20_MAG20_38_6
548	MAG20	M00158	F-type ATPase, eukaryotes	1	0	0.0	0		
549	MAG20	M00159	V/A-type ATPase, prokaryotes	1	0	0.0	0		
550	MAG20	M00160	V-type ATPase, eukaryotes	1	0	0.0	0		
551	MAG20	M00161	Photosystem II	1	0	0.0	0		
552	MAG20	M00162	Cytochrome b6f complex	1	0	0.0	0		
553	MAG20	M00163	Photosystem I	1	0	0.0	0		
554	MAG20	M00165	Reductive pentose phosphate cycle (Calvin cycle)	11	5	0.45454545454545453	4	K00134,K00615,K00927,K01808	MAG20_MAG20_10_6,MAG20_MAG20_1_34,MAG20_MAG20_1_35,MAG20_MAG20_4_4,MAG20_MAG20_4_5,MAG20_MAG20_70_3,MAG20_MAG20_78_3
555	MAG20	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P	4	2	0.5	2	K00134,K00927	MAG20_MAG20_10_6,MAG20_MAG20_78_3
556	MAG20	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P	7	3	0.42857142857142855	2	K00615,K01808	MAG20_MAG20_1_34,MAG20_MAG20_1_35,MAG20_MAG20_4_4,MAG20_MAG20_4_5,MAG20_MAG20_70_3
557	MAG20	M00168	CAM (Crassulacean acid metabolism), dark	2	0	0.0	0		
558	MAG20	M00169	CAM (Crassulacean acid metabolism), light	2	1	0.5	1	K01006	MAG20_MAG20_87_4
559	MAG20	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type	4	0	0.0	0		
560	MAG20	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type	7	1	0.14285714285714285	1	K01006	MAG20_MAG20_87_4
561	MAG20	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type	4	1	0.25	1	K01006	MAG20_MAG20_87_4
562	MAG20	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	10	3	0.3	5	K00169,K00170,K00172,K01006,K01679	MAG20_MAG20_117_1,MAG20_MAG20_117_4,MAG20_MAG20_117_5,MAG20_MAG20_41_11,MAG20_MAG20_87_4
563	MAG20	M00174	Methane oxidation, methanotroph, methane => formaldehyde	2	0	0.0	0		
564	MAG20	M00175	Nitrogen fixation, nitrogen => ammonia	1	0	0.0	0		
565	MAG20	M00176	Assimilatory sulfate reduction, sulfate => H2S	3	0	0.0	0		
566	MAG20	M00177	Ribosome, eukaryotes	1	0	0.0	0		
567	MAG20	M00178	Ribosome, bacteria	1	1	1.0	51	K02863,K02864,K02867,K02871,K02874,K02876,K02878,K02879,K02881,K02884,K02886,K02887,K02888,K02890,K02892,K02895,K02899,K02904,K02906,K02907,K02909,K02911,K02913,K02914,K02916,K02919,K02926,K02931,K02933,K02935,K02939,K02945,K02946,K02948,K02950,K02952,K02956,K02959,K02961,K02963,K02965,K02967,K02968,K02970,K02982,K02986,K02988,K02990,K02992,K02994,K02996	MAG20_MAG20_106_6,MAG20_MAG20_106_8,MAG20_MAG20_120_10,MAG20_MAG20_120_4,MAG20_MAG20_120_5,MAG20_MAG20_120_6,MAG20_MAG20_120_7,MAG20_MAG20_122_2,MAG20_MAG20_126_4,MAG20_MAG20_146_3,MAG20_MAG20_147_2,MAG20_MAG20_14_12,MAG20_MAG20_14_13,MAG20_MAG20_14_15,MAG20_MAG20_15_10,MAG20_MAG20_15_9,MAG20_MAG20_198_1,MAG20_MAG20_209_5,MAG20_MAG20_22_5,MAG20_MAG20_24_11,MAG20_MAG20_37_1,MAG20_MAG20_4_12,MAG20_MAG20_4_13,MAG20_MAG20_53_10,MAG20_MAG20_53_11,MAG20_MAG20_53_12,MAG20_MAG20_53_13,MAG20_MAG20_53_15,MAG20_MAG20_53_2,MAG20_MAG20_53_3,MAG20_MAG20_53_4,MAG20_MAG20_53_5,MAG20_MAG20_61_6,MAG20_MAG20_71_1,MAG20_MAG20_71_10,MAG20_MAG20_71_11,MAG20_MAG20_71_12,MAG20_MAG20_71_13,MAG20_MAG20_71_14,MAG20_MAG20_71_15,MAG20_MAG20_71_16,MAG20_MAG20_71_2,MAG20_MAG20_71_3,MAG20_MAG20_71_4,MAG20_MAG20_71_5,MAG20_MAG20_71_6,MAG20_MAG20_71_7,MAG20_MAG20_71_8,MAG20_MAG20_71_9,MAG20_MAG20_9_10,MAG20_MAG20_9_9
568	MAG20	M00179	Ribosome, archaea	1	1	1.0	30	K02863,K02864,K02867,K02871,K02874,K02876,K02881,K02886,K02890,K02892,K02895,K02904,K02906,K02907,K02931,K02933,K02946,K02948,K02950,K02952,K02956,K02961,K02965,K02967,K02982,K02986,K02988,K02992,K02994,K02996	MAG20_MAG20_120_5,MAG20_MAG20_120_6,MAG20_MAG20_120_7,MAG20_MAG20_147_2,MAG20_MAG20_14_12,MAG20_MAG20_15_10,MAG20_MAG20_15_9,MAG20_MAG20_53_11,MAG20_MAG20_53_12,MAG20_MAG20_53_13,MAG20_MAG20_53_2,MAG20_MAG20_53_3,MAG20_MAG20_53_4,MAG20_MAG20_53_5,MAG20_MAG20_71_1,MAG20_MAG20_71_10,MAG20_MAG20_71_11,MAG20_MAG20_71_12,MAG20_MAG20_71_13,MAG20_MAG20_71_14,MAG20_MAG20_71_15,MAG20_MAG20_71_16,MAG20_MAG20_71_2,MAG20_MAG20_71_4,MAG20_MAG20_71_5,MAG20_MAG20_71_6,MAG20_MAG20_71_7,MAG20_MAG20_71_8,MAG20_MAG20_9_10,MAG20_MAG20_9_9
569	MAG20	M00180	RNA polymerase II, eukaryotes	1	0	0.0	0		
570	MAG20	M00181	RNA polymerase III, eukaryotes	1	0	0.0	0		
571	MAG20	M00182	RNA polymerase I, eukaryotes	1	0	0.0	0		
572	MAG20	M00183	RNA polymerase, bacteria	1	1	1.0	4	K03040,K03043,K03046,K03060	MAG20_MAG20_53_14,MAG20_MAG20_6_18,MAG20_MAG20_9_11,MAG20_MAG20_9_12
573	MAG20	M00184	RNA polymerase, archaea	1	0	0.0	0		
574	MAG20	M00260	DNA polymerase III complex, bacteria	1	1	1.0	4	K02337,K02340,K02343,K03763	MAG20_MAG20_134_2,MAG20_MAG20_153_4,MAG20_MAG20_3_4,MAG20_MAG20_84_4
575	MAG20	M00261	DNA polymerase alpha / primase complex	1	0	0.0	0		
576	MAG20	M00262	DNA polymerase delta complex	1	0	0.0	0		
577	MAG20	M00263	DNA polymerase epsilon complex	1	0	0.0	0		
578	MAG20	M00264	DNA polymerase II complex, archaea	1	0	0.0	0		
579	MAG20	M00293	DNA polymerase zeta complex	1	0	0.0	0		
580	MAG20	M00294	DNA polymerase gamma complex	1	0	0.0	0		
581	MAG20	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA	1	1	1.0	3	K00169,K00170,K00172	MAG20_MAG20_117_1,MAG20_MAG20_117_4,MAG20_MAG20_117_5
