	genome	module	module_name	steps	steps_present	step_coverage	ko_count	kos_present	genes_present
7903	MAG28	M00780	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline	7	0	0.0	0		
7904	MAG28	M00781	Nogalavinone/aklavinone biosynthesis, deoxynogalonate/deoxyaklanonate => nogalavinone/aklavinone	4	0	0.0	0		
7905	MAG28	M00782	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin	8	0	0.0	0		
7906	MAG28	M00783	Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C	6	0	0.0	0		
7907	MAG28	M00784	Elloramycin biosynthesis, 8-demethyltetracenomycin C => elloramycin A	5	0	0.0	0		
7908	MAG28	M00785	Cycloserine biosynthesis, arginine/serine => cycloserine	4	0	0.0	0		
7909	MAG28	M00786	Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A	9	0	0.0	0		
7910	MAG28	M00787	Bacilysin biosynthesis, prephenate => bacilysin	6	0	0.0	0		
7911	MAG28	M00788	Terpentecin biosynthesis, GGAP => terpentecin	2	0	0.0	0		
7912	MAG28	M00789	Rebeccamycin biosynthesis, tryptophan => rebeccamycin	6	0	0.0	0		
7913	MAG28	M00790	Pyrrolnitrin biosynthesis, tryptophan => pyrrolnitrin	4	0	0.0	0		
7914	MAG28	M00793	dTDP-L-rhamnose biosynthesis	4	4	1.0	4	K00067,K00973,K01710,K01790	MAG28_MAG28_184_4,MAG28_MAG28_3_20,MAG28_MAG28_3_21,MAG28_MAG28_3_22
7915	MAG28	M00794	dTDP-6-deoxy-D-allose biosynthesis	2	0	0.0	0		
7916	MAG28	M00795	dTDP-beta-L-noviose biosynthesis	3	0	0.0	0		
7917	MAG28	M00796	dTDP-D-mycaminose biosynthesis	3	0	0.0	0		
7918	MAG28	M00797	dTDP-D-desosamine biosynthesis	4	0	0.0	0		
7919	MAG28	M00798	dTDP-L-mycarose biosynthesis	5	0	0.0	0		
7920	MAG28	M00799	dTDP-L-oleandrose biosynthesis	5	0	0.0	0		
7921	MAG28	M00800	dTDP-L-megosamine biosynthesis	5	0	0.0	0		
7922	MAG28	M00801	dTDP-L-olivose biosynthesis	4	0	0.0	0		
7923	MAG28	M00802	dTDP-D-forosamine biosynthesis	5	0	0.0	0		
7924	MAG28	M00803	dTDP-D-angolosamine biosynthesis	4	0	0.0	0		
7925	MAG28	M00804	Complete nitrification, comammox, ammonia => nitrite => nitrate	3	0	0.0	0		
7926	MAG28	M00805	Staurosporine biosynthesis, tryptophan => staurosporine	7	0	0.0	0		
7927	MAG28	M00808	Violacein biosynthesis, tryptophan => violacein	4	0	0.0	0		
7928	MAG28	M00810	Nicotine degradation, pyridine pathway, nicotine => 2,6-dihydroxypyridine/succinate semialdehyde	5	0	0.0	0		
7929	MAG28	M00811	Nicotine degradation, pyrrolidine pathway, nicotine => succinate semialdehyde	4	0	0.0	0		
7930	MAG28	M00814	Acarbose biosynthesis, sedoheptulopyranose-7P => acarbose	8	0	0.0	0		
7931	MAG28	M00815	Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A	9	0	0.0	0		
7932	MAG28	M00819	Pentalenolactone biosynthesis, farnesyl-PP => pentalenolactone	8	0	0.0	0		
7933	MAG28	M00823	Chlortetracycline biosynthesis, pretetramide => chlortetracycline	8	0	0.0	0		
7934	MAG28	M00824	9-membered enediyne core biosynthesis, malonyl-CoA => 3-hydroxyhexadeca-4,6,8,10,12,14-hexaenoyl-ACP => 9-membered enediyne core	2	0	0.0	0		
7935	MAG28	M00825	10-membered enediyne core biosynthesis, malonyl-CoA => 3-hydroxyhexadeca-4,6,8,10,12,14-hexaenoyl-ACP => 10-membered enediyne core	2	0	0.0	0		
7936	MAG28	M00826	C-1027 benzoxazolinate moiety biosynthesis, chorismate => benzoxazolinyl-CoA	6	0	0.0	0		
7937	MAG28	M00827	C-1027 beta-amino acid moiety biosynthesis, tyrosine => 3-chloro-4,5-dihydroxy-beta-phenylalanyl-PCP	5	0	0.0	0		
7938	MAG28	M00828	Maduropeptin beta-hydroxy acid moiety biosynthesis, tyrosine => 3-(4-hydroxyphenyl)-3-oxopropanoyl-PCP	3	0	0.0	0		
7939	MAG28	M00829	3,6-Dimethylsalicylyl-CoA biosynthesis, malonyl-CoA => 6-methylsalicylate => 3,6-dimethylsalicylyl-CoA	3	0	0.0	0		
7940	MAG28	M00830	Neocarzinostatin naphthoate moiety biosynthesis, malonyl-CoA => 2-hydroxy-5-methyl-1-naphthoate => 2-hydroxy-7-methoxy-5-methyl-1-naphthoyl-CoA	4	0	0.0	0		
7941	MAG28	M00831	Kedarcidin 2-hydroxynaphthoate moiety biosynthesis, malonyl-CoA => 3,6,8-trihydroxy-2-naphthoate => 3-hydroxy-7,8-dimethoxy-6-isopropoxy-2-naphthoyl-CoA	5	0	0.0	0		
7942	MAG28	M00832	Kedarcidin 2-aza-3-chloro-beta-tyrosine moiety biosynthesis, azatyrosine => 2-aza-3-chloro-beta-tyrosyl-PCP	4	0	0.0	0		
7943	MAG28	M00833	Calicheamicin biosynthesis, calicheamicinone => calicheamicin	5	0	0.0	0		
7944	MAG28	M00834	Calicheamicin orsellinate moiety biosynthesis, malonyl-CoA => orsellinate-ACP => 5-iodo-2,3-dimethoxyorsellinate-ACP	5	0	0.0	0		
7945	MAG28	M00835	Pyocyanine biosynthesis, chorismate => pyocyanine	7	0	0.0	0		
7946	MAG28	M00836	Coenzyme F430 biosynthesis, sirohydrochlorin => coenzyme F430	4	0	0.0	0		
7947	MAG28	M00837	Prodigiosin biosynthesis, L-proline => prodigiosin	1	0	0.0	0		
7948	MAG28	M00838	Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin	1	0	0.0	0		
7949	MAG28	M00840	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF	7	2	0.2857142857142857	2	K00287,K14652	MAG28_MAG28_10_20,MAG28_MAG28_160_7
7950	MAG28	M00841	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF	6	4	0.6666666666666666	4	K00796,K00950,K01495,K11754	MAG28_MAG28_109_1,MAG28_MAG28_11_7,MAG28_MAG28_14_24,MAG28_MAG28_41_11
7951	MAG28	M00842	Tetrahydrobiopterin biosynthesis, GTP => BH4	3	2	0.6666666666666666	2	K01495,K01737	MAG28_MAG28_14_24,MAG28_MAG28_211_4
7952	MAG28	M00843	L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4	3	2	0.6666666666666666	2	K01495,K01737	MAG28_MAG28_14_24,MAG28_MAG28_211_4
7953	MAG28	M00844	Arginine biosynthesis, ornithine => arginine	3	0	0.0	0		
7954	MAG28	M00845	Arginine biosynthesis, glutamate => acetylcitrulline => arginine	7	0	0.0	0		
7955	MAG28	M00846	Siroheme biosynthesis, glutamate => siroheme	7	2	0.2857142857142857	2	K01719,K01885	MAG28_MAG28_60_12,MAG28_MAG28_76_2
7956	MAG28	M00847	Heme biosynthesis, archaea, siroheme => heme	3	0	0.0	0		
7957	MAG28	M00848	Aurachin biosynthesis, anthranilate => aurachin A	8	1	0.125	1	K02078	MAG28_MAG28_188_2
7958	MAG28	M00849	C5 isoprenoid biosynthesis, mevalonate pathway, archaea	6	1	0.16666666666666666	1	K01823	MAG28_MAG28_9_3
7959	MAG28	M00850	Vibrio cholerae pathogenicity signature, cholera toxins	6	0	0.0	0		
7960	MAG28	M00851	Carbapenem resistance	1	0	0.0	0		
7961	MAG28	M00852	Vibrio cholerae pathogenicity signature, toxin coregulated pilus	14	0	0.0	0		
7962	MAG28	M00853	ETEC pathogenicity signature, colonization factors	5	0	0.0	0		
7963	MAG28	M00854	Glycogen biosynthesis, glucose-1P => glycogen/starch	2	1	0.5	1	K00700	MAG28_MAG28_106_8
7964	MAG28	M00855	Glycogen degradation, glycogen => glucose-6P	3	3	1.0	4	K00688,K00705,K01200,K01835	MAG28_MAG28_135_6,MAG28_MAG28_26_10,MAG28_MAG28_2_17,MAG28_MAG28_72_5
7965	MAG28	M00856	Salmonella enterica pathogenicity signature, typhoid toxin	4	0	0.0	0		
7966	MAG28	M00857	Salmonella enterica pathogenicity signature, Vi antigen	7	0	0.0	0		
7967	MAG28	M00859	Bacillus anthracis pathogenicity signature, anthrax toxin	3	0	0.0	0		
7968	MAG28	M00860	Bacillus anthracis pathogenicity signature, polyglutamic acid capsule biosynthesis	7	0	0.0	0		
7969	MAG28	M00861	beta-Oxidation, peroxisome, VLCFA	3	0	0.0	0		
7970	MAG28	M00862	beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA	3	0	0.0	0		
7971	MAG28	M00866	KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type	9	6	0.6666666666666666	6	K00677,K00912,K02517,K02527,K02536,K16363	MAG28_MAG28_124_2,MAG28_MAG28_34_11,MAG28_MAG28_51_10,MAG28_MAG28_51_8,MAG28_MAG28_51_9,MAG28_MAG28_60_13,MAG28_MAG28_78_5
7972	MAG28	M00867	KDO2-lipid A modification pathway	5	0	0.0	0		
7973	MAG28	M00868	Heme biosynthesis, animals and fungi, glycine => heme	8	1	0.125	1	K01719	MAG28_MAG28_76_2
7974	MAG28	M00872	O-glycan biosynthesis, mannose type (core M3)	5	0	0.0	0		
7975	MAG28	M00873	Fatty acid biosynthesis in mitochondria, animals	6	2	0.3333333333333333	2	K00645,K09458	MAG28_MAG28_188_1,MAG28_MAG28_68_2
7976	MAG28	M00874	Fatty acid biosynthesis in mitochondria, fungi	6	3	0.5	3	K00059,K00645,K09458	MAG28_MAG28_188_1,MAG28_MAG28_1_17,MAG28_MAG28_68_2
7977	MAG28	M00875	Staphyloferrin B biosynthesis, L-serine => staphyloferrin B	7	0	0.0	0		
7978	MAG28	M00876	Staphyloferrin A biosynthesis, L-ornithine => staphyloferrin A	3	0	0.0	0		
7979	MAG28	M00877	Kanosamine biosynthesis  glucose 6-phosphate => kanosamine	3	0	0.0	0		
7980	MAG04	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	9	9	1.0	11	K00134,K00845,K00850,K00873,K00927,K01624,K01689,K01803,K01810,K01834,K15633	MAG04_MAG04_10_21,MAG04_MAG04_12_11,MAG04_MAG04_13_22,MAG04_MAG04_1_15,MAG04_MAG04_1_23,MAG04_MAG04_23_25,MAG04_MAG04_27_2,MAG04_MAG04_42_17,MAG04_MAG04_44_19,MAG04_MAG04_5_51,MAG04_MAG04_64_2
7981	MAG04	M00002	Glycolysis, core module involving three-carbon compounds	5	5	1.0	7	K00134,K00873,K00927,K01689,K01803,K01834,K15633	MAG04_MAG04_10_21,MAG04_MAG04_1_15,MAG04_MAG04_1_23,MAG04_MAG04_23_25,MAG04_MAG04_27_2,MAG04_MAG04_44_19,MAG04_MAG04_64_2
7982	MAG04	M00003	Gluconeogenesis, oxaloacetate => fructose-6P	7	7	1.0	9	K00134,K00927,K01610,K01624,K01689,K01803,K01834,K04041,K15633	MAG04_MAG04_10_21,MAG04_MAG04_1_15,MAG04_MAG04_1_23,MAG04_MAG04_22_9,MAG04_MAG04_27_2,MAG04_MAG04_42_17,MAG04_MAG04_44_19,MAG04_MAG04_64_10,MAG04_MAG04_64_2
7983	MAG04	M00004	Pentose phosphate pathway (Pentose phosphate cycle)	7	5	0.7142857142857143	5	K00615,K01783,K01808,K01810,K07404	MAG04_MAG04_110_3,MAG04_MAG04_13_14,MAG04_MAG04_16_15,MAG04_MAG04_40_14,MAG04_MAG04_5_51
7984	MAG04	M00005	PRPP biosynthesis, ribose 5P => PRPP	1	1	1.0	1	K00948	MAG04_MAG04_73_14
7985	MAG04	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P	2	1	0.5	1	K07404	MAG04_MAG04_110_3
7986	MAG04	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P	4	3	0.75	3	K00615,K01783,K01808	MAG04_MAG04_13_14,MAG04_MAG04_16_15,MAG04_MAG04_40_14
7987	MAG04	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	4	1	0.25	1	K07404	MAG04_MAG04_110_3
7988	MAG04	M00009	Citrate cycle (TCA cycle, Krebs cycle)	8	3	0.375	8	K00174,K00175,K00176,K00177,K00239,K00240,K00241,K01676	MAG04_MAG04_2_47,MAG04_MAG04_2_48,MAG04_MAG04_2_49,MAG04_MAG04_2_50,MAG04_MAG04_57_7,MAG04_MAG04_57_8,MAG04_MAG04_57_9,MAG04_MAG04_63_5,MAG04_MAG04_63_6,MAG04_MAG04_84_4
7989	MAG04	M00010	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	3	0	0.0	0		
7990	MAG04	M00011	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	5	3	0.6	8	K00174,K00175,K00176,K00177,K00239,K00240,K00241,K01676	MAG04_MAG04_2_47,MAG04_MAG04_2_48,MAG04_MAG04_2_49,MAG04_MAG04_2_50,MAG04_MAG04_57_7,MAG04_MAG04_57_8,MAG04_MAG04_57_9,MAG04_MAG04_63_5,MAG04_MAG04_63_6,MAG04_MAG04_84_4
7991	MAG04	M00012	Glyoxylate cycle	5	0	0.0	0		
7992	MAG04	M00013	Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA	5	0	0.0	0		
7993	MAG04	M00014	Glucuronate pathway (uronate pathway)	8	1	0.125	1	K00012	MAG04_MAG04_1_4
7994	MAG04	M00015	Proline biosynthesis, glutamate => proline	2	0	0.0	0		
7995	MAG04	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	9	5	0.5555555555555556	5	K00133,K00215,K01586,K01714,K01778	MAG04_MAG04_123_4,MAG04_MAG04_42_15,MAG04_MAG04_46_13,MAG04_MAG04_47_11,MAG04_MAG04_79_2
7996	MAG04	M00017	Methionine biosynthesis, apartate => homoserine => methionine	7	3	0.42857142857142855	4	K00003,K00133,K00548,K00549	MAG04_MAG04_100_8,MAG04_MAG04_104_5,MAG04_MAG04_13_1,MAG04_MAG04_42_15,MAG04_MAG04_48_10
7997	MAG04	M00018	Threonine biosynthesis, aspartate => homoserine => threonine	5	2	0.4	2	K00003,K00133	MAG04_MAG04_100_8,MAG04_MAG04_42_15
7998	MAG04	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	4	4	1.0	5	K00053,K00826,K01652,K01653,K01687	MAG04_MAG04_51_10,MAG04_MAG04_61_3,MAG04_MAG04_61_5,MAG04_MAG04_61_6,MAG04_MAG04_61_7
7999	MAG04	M00020	Serine biosynthesis, glycerate-3P => serine	3	2	0.6666666666666666	2	K00831,K01079	MAG04_MAG04_19_19,MAG04_MAG04_54_13
8000	MAG04	M00021	Cysteine biosynthesis, serine => cysteine	2	0	0.0	0		
8001	MAG04	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	4	3	0.75	5	K00014,K00800,K00891,K01736,K03786	MAG04_MAG04_23_14,MAG04_MAG04_23_24,MAG04_MAG04_42_11,MAG04_MAG04_53_18,MAG04_MAG04_8_31
8002	MAG04	M00023	Tryptophan biosynthesis, chorismate => tryptophan	3	1	0.3333333333333333	1	K01696	MAG04_MAG04_41_9
8003	MAG04	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine	2	1	0.5	2	K04516,K04518	MAG04_MAG04_11_2,MAG04_MAG04_11_4
8004	MAG04	M00025	Tyrosine biosynthesis, chorismate => tyrosine	2	1	0.5	1	K04516	MAG04_MAG04_11_2
8005	MAG04	M00026	Histidine biosynthesis, PRPP => histidine	6	1	0.16666666666666666	1	K04486	MAG04_MAG04_19_13
8006	MAG04	M00027	GABA (gamma-Aminobutyrate) shunt	3	0	0.0	0		
8007	MAG04	M00028	Ornithine biosynthesis, glutamate => ornithine	4	1	0.25	2	K00145,K00930	MAG04_MAG04_11_11,MAG04_MAG04_11_8
8008	MAG04	M00029	Urea cycle	5	2	0.4	2	K01755,K01940	MAG04_MAG04_11_13,MAG04_MAG04_11_7
8009	MAG04	M00030	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine	8	1	0.125	1	K00290	MAG04_MAG04_73_8
8010	MAG04	M00031	Lysine biosynthesis, mediated by LysW, 2-aminoadipate => lysine	5	0	0.0	0		
8011	MAG04	M00032	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA	6	1	0.16666666666666666	1	K00290	MAG04_MAG04_73_8
8012	MAG04	M00033	Ectoine biosynthesis, aspartate => ectoine	5	1	0.2	1	K00133	MAG04_MAG04_42_15
8013	MAG04	M00034	Methionine salvage pathway	8	2	0.25	2	K00789,K01243	MAG04_MAG04_39_14,MAG04_MAG04_55_10
8014	MAG04	M00035	Methionine degradation	4	1	0.25	1	K00789	MAG04_MAG04_55_10
8015	MAG04	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA	6	1	0.16666666666666666	1	K00826	MAG04_MAG04_51_10
8016	MAG04	M00037	Melatonin biosynthesis, tryptophan => serotonin => melatonin	4	0	0.0	0		
8017	MAG04	M00038	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate	7	0	0.0	0		
8018	MAG04	M00039	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol	10	1	0.1	1	K00588	MAG04_MAG04_23_26
8019	MAG04	M00040	Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine	2	0	0.0	0		
8020	MAG04	M00042	Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline	4	0	0.0	0		
8021	MAG04	M00043	Thyroid hormone biosynthesis, tyrosine => triiodothyronine/thyroxine	1	0	0.0	0		
8022	MAG04	M00044	Tyrosine degradation, tyrosine => homogentisate	5	0	0.0	0		
8023	MAG04	M00045	Histidine degradation, histidine => N-formiminoglutamate => glutamate	4	0	0.0	0		
8024	MAG04	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate	3	0	0.0	0		
8025	MAG04	M00047	Creatine pathway	3	0	0.0	0		
8026	MAG04	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP	8	8	1.0	9	K00602,K00764,K01588,K01756,K01923,K01933,K01945,K01952,K08289	MAG04_MAG04_11_20,MAG04_MAG04_11_21,MAG04_MAG04_25_22,MAG04_MAG04_2_25,MAG04_MAG04_3_48,MAG04_MAG04_3_65,MAG04_MAG04_44_16,MAG04_MAG04_70_2,MAG04_MAG04_78_1,MAG04_MAG04_97_4
8027	MAG04	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	4	4	1.0	5	K00873,K00939,K00940,K01756,K01939	MAG04_MAG04_11_17,MAG04_MAG04_22_23,MAG04_MAG04_23_25,MAG04_MAG04_3_48,MAG04_MAG04_48_5
8028	MAG04	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP	4	4	1.0	5	K00088,K00873,K00940,K00942,K01951	MAG04_MAG04_12_27,MAG04_MAG04_19_2,MAG04_MAG04_22_23,MAG04_MAG04_23_25,MAG04_MAG04_59_8
8029	MAG04	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP	3	3	1.0	7	K00609,K00610,K00762,K01591,K01955,K01956,K17828	MAG04_MAG04_1_32,MAG04_MAG04_1_41,MAG04_MAG04_30_16,MAG04_MAG04_55_7,MAG04_MAG04_55_8,MAG04_MAG04_87_1,MAG04_MAG04_87_2
8030	MAG04	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP	3	3	1.0	3	K00940,K00945,K01937	MAG04_MAG04_22_23,MAG04_MAG04_30_11,MAG04_MAG04_93_6
8031	MAG04	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	8	6	0.75	5	K00525,K00560,K00940,K01520,K21636	MAG04_MAG04_101_1,MAG04_MAG04_22_23,MAG04_MAG04_24_8,MAG04_MAG04_31_14,MAG04_MAG04_7_17
8032	MAG04	M00055	N-glycan precursor biosynthesis	13	0	0.0	0		
8033	MAG04	M00056	O-glycan biosynthesis, mucin type core	4	0	0.0	0		
8034	MAG04	M00057	Glycosaminoglycan biosynthesis, linkage tetrasaccharide	4	0	0.0	0		
8035	MAG04	M00058	Glycosaminoglycan biosynthesis, chondroitin sulfate backbone	2	0	0.0	0		
8036	MAG04	M00059	Glycosaminoglycan biosynthesis, heparan sulfate backbone	5	0	0.0	0		
8037	MAG04	M00060	KDO2-lipid A biosynthesis, Raetz pathway, LpxL-LpxM type	9	7	0.7777777777777778	7	K00677,K00748,K00912,K02517,K02527,K02536,K03269	MAG04_MAG04_1_65,MAG04_MAG04_1_67,MAG04_MAG04_2_7,MAG04_MAG04_39_18,MAG04_MAG04_39_19,MAG04_MAG04_4_69,MAG04_MAG04_71_8,MAG04_MAG04_99_1
8038	MAG04	M00061	D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P	5	0	0.0	0		
8039	MAG04	M00063	CMP-KDO biosynthesis	4	3	0.75	3	K00979,K01627,K03270	MAG04_MAG04_10_15,MAG04_MAG04_19_16,MAG04_MAG04_39_20,MAG04_MAG04_3_35
8040	MAG04	M00064	ADP-L-glycero-D-manno-heptose biosynthesis	5	0	0.0	0		
8041	MAG04	M00065	GPI-anchor biosynthesis, core oligosaccharide	8	0	0.0	0		
8042	MAG04	M00066	Lactosylceramide biosynthesis	2	0	0.0	0		
8043	MAG04	M00067	Sulfoglycolipids biosynthesis, ceramide/1-alkyl-2-acylglycerol => sulfatide/seminolipid	2	0	0.0	0		
8044	MAG04	M00068	Glycosphingolipid biosynthesis, globo-series, LacCer => Gb4Cer	2	0	0.0	0		
8045	MAG04	M00069	Glycosphingolipid biosynthesis, ganglio series, LacCer => GT3	2	0	0.0	0		
8046	MAG04	M00070	Glycosphingolipid biosynthesis, lacto-series, LacCer => Lc4Cer	2	0	0.0	0		
8047	MAG04	M00071	Glycosphingolipid biosynthesis, neolacto-series, LacCer => nLc4Cer	2	0	0.0	0		
8048	MAG04	M00072	N-glycosylation by oligosaccharyltransferase	1	0	0.0	0		
8049	MAG04	M00073	N-glycan precursor trimming	3	0	0.0	0		
8050	MAG04	M00074	N-glycan biosynthesis, high-mannose type	6	0	0.0	0		
8051	MAG04	M00075	N-glycan biosynthesis, complex type	3	0	0.0	0		
8052	MAG04	M00076	Dermatan sulfate degradation	6	0	0.0	0		
8053	MAG04	M00077	Chondroitin sulfate degradation	4	0	0.0	0		
8054	MAG04	M00078	Heparan sulfate degradation	9	2	0.2222222222222222	2	K01205,K10532	MAG04_MAG04_12_18,MAG04_MAG04_22_8,MAG04_MAG04_3_55
8055	MAG04	M00079	Keratan sulfate degradation	5	1	0.2	1	K12373	MAG04_MAG04_19_20,MAG04_MAG04_27_41,MAG04_MAG04_33_11,MAG04_MAG04_35_1,MAG04_MAG04_35_5,MAG04_MAG04_56_14,MAG04_MAG04_5_33,MAG04_MAG04_85_1
8056	MAG04	M00081	Pectin degradation	3	0	0.0	0		
8057	MAG04	M00082	Fatty acid biosynthesis, initiation	2	1	0.5	1	K00648	MAG04_MAG04_57_4
8058	MAG04	M00083	Fatty acid biosynthesis, elongation	1	1	1.0	3	K00059,K09458,K16363	MAG04_MAG04_1_66,MAG04_MAG04_2_69,MAG04_MAG04_45_10
8059	MAG04	M00085	Fatty acid elongation in mitochondria	3	0	0.0	0		
8060	MAG04	M00086	beta-Oxidation, acyl-CoA synthesis	1	0	0.0	0		
8061	MAG04	M00087	beta-Oxidation	3	0	0.0	0		
8062	MAG04	M00088	Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone	1	0	0.0	0		
8063	MAG04	M00089	Triacylglycerol biosynthesis	4	1	0.25	1	K00655	MAG04_MAG04_25_23
8064	MAG04	M00090	Phosphatidylcholine (PC) biosynthesis, choline => PC	3	0	0.0	0		
8065	MAG04	M00091	Phosphatidylcholine (PC) biosynthesis, PE => PC	1	0	0.0	0		
8066	MAG04	M00092	Phosphatidylethanolamine (PE) biosynthesis, ethanolamine => PE	3	0	0.0	0		
8067	MAG04	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE	3	3	1.0	3	K00981,K01613,K17103	MAG04_MAG04_44_15,MAG04_MAG04_72_4,MAG04_MAG04_72_5
8068	MAG04	M00094	Ceramide biosynthesis	4	0	0.0	0		
8069	MAG04	M00095	C5 isoprenoid biosynthesis, mevalonate pathway	7	1	0.14285714285714285	1	K01823	MAG04_MAG04_34_12
8070	MAG04	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway	8	7	0.875	7	K00099,K00919,K01662,K01770,K01823,K03526,K03527	MAG04_MAG04_21_20,MAG04_MAG04_22_2,MAG04_MAG04_30_10,MAG04_MAG04_34_12,MAG04_MAG04_5_45,MAG04_MAG04_78_2,MAG04_MAG04_9_3
8071	MAG04	M00097	beta-Carotene biosynthesis, GGAP => beta-carotene	6	0	0.0	0		
8072	MAG04	M00098	Acylglycerol degradation	2	0	0.0	0		
8073	MAG04	M00099	Sphingosine biosynthesis	5	0	0.0	0		
8074	MAG04	M00100	Sphingosine degradation	2	0	0.0	0		
8075	MAG04	M00101	Cholesterol biosynthesis, squalene 2,3-epoxide => cholesterol	10	0	0.0	0		
8076	MAG04	M00102	Ergocalciferol biosynthesis	5	0	0.0	0		
8077	MAG04	M00103	Cholecalciferol biosynthesis	2	0	0.0	0		
8078	MAG04	M00104	Bile acid biosynthesis, cholesterol => cholate/chenodeoxycholate	12	0	0.0	0		
8079	MAG04	M00106	Conjugated bile acid biosynthesis, cholate => taurocholate/glycocholate	2	0	0.0	0		
8080	MAG04	M00107	Steroid hormone biosynthesis, cholesterol => prognenolone => progesterone	2	0	0.0	0		
8081	MAG04	M00108	C21-Steroid hormone biosynthesis, progesterone => corticosterone/aldosterone	3	0	0.0	0		
8082	MAG04	M00109	C21-Steroid hormone biosynthesis, progesterone => cortisol/cortisone	4	0	0.0	0		
8083	MAG04	M00110	C19/C18-Steroid hormone biosynthesis, pregnenolone => androstenedione => estrone	3	0	0.0	0		
8084	MAG04	M00112	Tocopherol/tocotorienol biosynthesis	4	0	0.0	0		
8085	MAG04	M00113	Jasmonic acid biosynthesis	8	0	0.0	0		
8086	MAG04	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate	7	2	0.2857142857142857	3	K00971,K01809,K01810	MAG04_MAG04_102_5,MAG04_MAG04_5_31,MAG04_MAG04_5_51
8087	MAG04	M00115	NAD biosynthesis, aspartate => NAD	5	4	0.8	4	K00278,K00767,K00969,K03517	MAG04_MAG04_11_29,MAG04_MAG04_23_32,MAG04_MAG04_59_7,MAG04_MAG04_64_8
8088	MAG04	M00116	Menaquinone biosynthesis, chorismate => menaquinol	6	4	0.6666666666666666	4	K01661,K02548,K02551,K03183	MAG04_MAG04_25_19,MAG04_MAG04_2_1,MAG04_MAG04_2_3,MAG04_MAG04_3_66
8089	MAG04	M00117	Ubiquinone biosynthesis, prokaryotes, chorismate => ubiquinone	9	1	0.1111111111111111	1	K03183	MAG04_MAG04_3_66
8090	MAG04	M00118	Glutathione biosynthesis, glutamate => glutathione	2	0	0.0	0		
8091	MAG04	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate	1	1	1.0	1	K01918	MAG04_MAG04_32_4
8092	MAG04	M00120	Coenzyme A biosynthesis, pantothenate => CoA	3	3	1.0	4	K00859,K00954,K03525,K13038	MAG04_MAG04_22_19,MAG04_MAG04_2_15,MAG04_MAG04_31_20,MAG04_MAG04_7_10
